Date,IndiaAreaWeighted_tmin_C,Year,Month
1979-02-06,66.01236775147481,1979,2
1979-02-07,66.35167684233657,1979,2
1979-02-08,65.99955040768552,1979,2
1979-02-09,65.83618871904206,1979,2
1979-02-10,65.97460368779609,1979,2
1979-02-11,66.12508332806289,1979,2
1979-02-12,66.29489756212377,1979,2
1979-02-13,66.61257726590506,1979,2
1979-02-14,66.73154675182673,1979,2
1979-02-15,66.95753695514014,1979,2
1979-02-16,66.800118904817,1979,2
1979-02-17,66.83464966242568,1979,2
1979-02-18,67.09264798693812,1979,2
1979-02-19,67.48581726330232,1979,2
1979-02-20,67.10004726674455,1979,2
1979-02-21,66.35051243951033,1979,2
1979-02-22,66.14218146134039,1979,2
1979-02-23,66.19773639743902,1979,2
1979-02-24,66.3929488824563,1979,2
1979-02-25,66.37538246506266,1979,2
1979-02-26,66.39297705919446,1979,2
1979-02-27,66.49384879315708,1979,2
1979-02-28,66.48534346797604,1979,2
1979-03-01,66.61070265541353,1979,3
1979-03-02,66.79034636361567,1979,3
1979-03-03,67.08541833814783,1979,3
1979-03-04,67.14373245659576,1979,3
1979-03-05,67.4305937925533,1979,3
1979-03-06,67.54277358755115,1979,3
1979-03-07,67.15794338703085,1979,3
1979-03-08,66.8157754767535,1979,3
1979-03-09,66.22871542543743,1979,3
1979-03-10,65.82852850827798,1979,3
1979-03-11,65.87593262176267,1979,3
1979-03-12,66.37912580672818,1979,3
1979-03-13,66.80215388724267,1979,3
1979-03-14,67.11580633734387,1979,3
1979-03-15,67.33065360259107,1979,3
1979-03-16,67.50972237214194,1979,3
1979-03-17,67.98216437934838,1979,3
1979-03-18,67.83805586043319,1979,3
1979-03-19,67.7608245831014,1979,3
1979-03-20,67.86418268967398,1979,3
1979-03-21,67.92262731648245,1979,3
1979-03-22,68.03717745297149,1979,3
1979-03-23,68.12512562475406,1979,3
1979-03-24,68.13000708109759,1979,3
1979-03-25,68.33681595229183,1979,3
1979-03-26,68.30578123288825,1979,3
1979-03-27,68.3774034311389,1979,3
1979-03-28,68.41733735869278,1979,3
1979-03-29,68.60417046917797,1979,3
1979-03-30,68.83217872247744,1979,3
1979-03-31,68.77821601637528,1979,3
1979-04-01,68.83358933584246,1979,4
1979-04-02,68.8706398258962,1979,4
1979-04-03,69.10011756781853,1979,4
1979-04-04,69.27888666095062,1979,4
1979-04-05,68.994525231534,1979,4
1979-04-06,68.60103737305994,1979,4
1979-04-07,68.77755042852624,1979,4
1979-04-08,69.02445442556795,1979,4
1979-04-09,69.22614567350135,1979,4
1979-04-10,69.38923564400169,1979,4
1979-04-11,69.40963712799346,1979,4
1979-04-12,69.58214844493708,1979,4
1979-04-13,69.67626307766284,1979,4
1979-04-14,69.67230505597871,1979,4
1979-04-15,69.72468657765465,1979,4
1979-04-16,69.40885947458948,1979,4
1979-04-17,69.24807397830818,1979,4
1979-04-18,69.32534559747995,1979,4
1979-04-19,69.7932053867833,1979,4
1979-04-20,69.52286428114446,1979,4
1979-04-21,69.49697996447136,1979,4
1979-04-22,69.41584787715352,1979,4
1979-04-23,69.44640652203333,1979,4
1979-04-24,69.68657188349049,1979,4
1979-04-25,69.94301900868227,1979,4
1979-04-26,70.08659674983413,1979,4
1979-04-27,70.3038729883605,1979,4
1979-04-28,70.46159761407102,1979,4
1979-04-29,70.66954692505529,1979,4
1979-04-30,70.26922817214805,1979,4
1979-05-01,70.35731789543992,1979,5
1979-05-02,69.89815241879866,1979,5
1979-05-03,69.64652926670679,1979,5
1979-05-04,69.69453889077418,1979,5
1979-05-05,69.79788927457496,1979,5
1979-05-06,69.9229531139035,1979,5
1979-05-07,70.04802869975538,1979,5
1979-05-08,70.28863273714116,1979,5
1979-05-09,70.58010252070048,1979,5
1979-05-10,70.51094915068954,1979,5
1979-05-11,70.75990976386575,1979,5
1979-05-12,70.61298380101918,1979,5
1979-05-13,70.52289188241683,1979,5
1979-05-14,70.63141900430685,1979,5
1979-05-15,70.19303508691036,1979,5
1979-05-16,69.83398569366692,1979,5
1979-05-17,70.06922250410713,1979,5
1979-05-18,70.08098642569277,1979,5
1979-05-19,70.39704948042194,1979,5
1979-05-20,70.67562338827938,1979,5
1979-05-21,70.3775374968908,1979,5
1979-05-22,70.42305943242924,1979,5
1979-05-23,70.20355263878419,1979,5
1979-05-24,70.1056173007576,1979,5
1979-05-25,70.28087408439215,1979,5
1979-05-26,70.16104398620683,1979,5
1979-05-27,70.13527956156571,1979,5
1979-05-28,70.26672513671961,1979,5
1979-05-29,70.08154417872777,1979,5
1979-05-30,70.10015638465882,1979,5
1979-05-31,70.0762395209301,1979,5
1979-06-01,70.3547062832079,1979,6
1979-06-02,70.47919900360885,1979,6
1979-06-03,70.649837558869,1979,6
1979-06-04,70.78434428865081,1979,6
1979-06-05,70.88229882641056,1979,6
1979-06-06,71.08281210075677,1979,6
1979-06-07,71.12627994265597,1979,6
1979-06-08,71.16771286043041,1979,6
1979-06-09,71.15811129275454,1979,6
1979-06-10,71.0509857480988,1979,6
1979-06-11,71.19697137441975,1979,6
1979-06-12,70.74436667852225,1979,6
1979-06-13,70.73208095872609,1979,6
1979-06-14,70.7227483849883,1979,6
1979-06-15,70.82731158913788,1979,6
1979-06-16,70.73464216470391,1979,6
1979-06-17,71.00372710500088,1979,6
1979-06-18,71.09563575929067,1979,6
1979-06-19,71.14078236572263,1979,6
1979-06-20,71.14000090526838,1979,6
1979-06-21,71.05670551286724,1979,6
1979-06-22,70.70445735272268,1979,6
1979-06-23,70.83673123947445,1979,6
1979-06-24,70.863861793176,1979,6
1979-06-25,70.76010615016209,1979,6
1979-06-26,70.8556716351581,1979,6
1979-06-27,71.0369259109648,1979,6
1979-06-28,71.1824875300221,1979,6
1979-06-29,71.08995284330572,1979,6
1979-06-30,70.83720207005305,1979,6
1979-07-01,70.82990998364502,1979,7
1979-07-02,70.73357118266034,1979,7
1979-07-03,70.72521388832365,1979,7
1979-07-04,70.74033321085128,1979,7
1979-07-05,70.76309936571441,1979,7
1979-07-06,70.91236627505312,1979,7
1979-07-07,71.06639965045464,1979,7
1979-07-08,71.15923637146277,1979,7
1979-07-09,70.98725957188016,1979,7
1979-07-10,70.80807678450712,1979,7
1979-07-11,70.75191643717167,1979,7
1979-07-12,70.62061905258443,1979,7
1979-07-13,70.60397270739621,1979,7
1979-07-14,70.52920735559007,1979,7
1979-07-15,70.46621105434328,1979,7
1979-07-16,70.61868925070728,1979,7
1979-07-17,70.65563634295074,1979,7
1979-07-18,70.55873922229645,1979,7
1979-07-19,70.50316206158602,1979,7
1979-07-20,70.56717129235228,1979,7
1979-07-21,70.54631994397991,1979,7
1979-07-22,70.57421986729751,1979,7
1979-07-23,70.55918870843736,1979,7
1979-07-24,70.48875385481628,1979,7
1979-07-25,70.42208202319965,1979,7
1979-07-26,70.48561747643335,1979,7
1979-07-27,70.64366333404996,1979,7
1979-07-28,70.60437930324468,1979,7
1979-07-29,70.47439413481834,1979,7
1979-07-30,70.51640436207848,1979,7
1979-07-31,70.68127190649237,1979,7
1979-08-01,70.73855671173351,1979,8
1979-08-02,70.74623190727965,1979,8
1979-08-03,70.64809695929745,1979,8
1979-08-04,70.48927617445409,1979,8
1979-08-05,70.59940674245908,1979,8
1979-08-06,70.6581296397382,1979,8
1979-08-07,70.61962616973108,1979,8
1979-08-08,70.51116945953493,1979,8
1979-08-09,70.38970424273215,1979,8
1979-08-10,70.44654557385253,1979,8
1979-08-11,70.4170388594652,1979,8
1979-08-12,70.47260114541217,1979,8
1979-08-13,70.3869309285653,1979,8
1979-08-14,70.3550547079625,1979,8
1979-08-15,70.45772249877022,1979,8
1979-08-16,70.46666071323735,1979,8
1979-08-17,70.46624262955672,1979,8
1979-08-18,70.43061888694463,1979,8
1979-08-19,70.48003201728413,1979,8
1979-08-20,70.35291218904615,1979,8
1979-08-21,70.38301163513704,1979,8
1979-08-22,70.27581317941589,1979,8
1979-08-23,70.23764656856518,1979,8
1979-08-24,70.21690624728352,1979,8
1979-08-25,70.19338297244009,1979,8
1979-08-26,70.18736372454549,1979,8
1979-08-27,70.10258794010103,1979,8
1979-08-28,70.16962000802407,1979,8
1979-08-29,70.2851059768513,1979,8
1979-08-30,70.23677482927262,1979,8
1979-08-31,70.36914124057401,1979,8
1979-09-01,70.43273208921852,1979,9
1979-09-02,70.3429971353623,1979,9
1979-09-03,70.30598563823791,1979,9
1979-09-04,70.14041499835794,1979,9
1979-09-05,69.93759116929327,1979,9
1979-09-06,69.95346411566891,1979,9
1979-09-07,70.06250002626,1979,9
1979-09-08,70.05425737144992,1979,9
1979-09-09,70.16592319653651,1979,9
1979-09-10,70.11860213005025,1979,9
1979-09-11,70.18246500420372,1979,9
1979-09-12,69.90527998912553,1979,9
1979-09-13,69.8858750062128,1979,9
1979-09-14,69.89659498381566,1979,9
1979-09-15,69.8642124441497,1979,9
1979-09-16,70.00544550204907,1979,9
1979-09-17,69.93102328428564,1979,9
1979-09-18,69.82218100231039,1979,9
1979-09-19,69.92136935832515,1979,9
1979-09-20,69.69753803664614,1979,9
1979-09-21,69.74932263340898,1979,9
1979-09-22,69.75582781708903,1979,9
1979-09-23,69.69269036191835,1979,9
1979-09-24,69.6759651544118,1979,9
1979-09-25,69.78551044897881,1979,9
1979-09-26,69.78297304925484,1979,9
1979-09-27,69.63640397279934,1979,9
1979-09-28,69.55112300595007,1979,9
1979-09-29,69.581388878887,1979,9
1979-09-30,69.58866467679674,1979,9
1979-10-01,69.63958279050725,1979,10
1979-10-02,69.6997822864485,1979,10
1979-10-03,69.6373396497786,1979,10
1979-10-04,69.53042356779837,1979,10
1979-10-05,69.408065703614,1979,10
1979-10-06,69.29763843606715,1979,10
1979-10-07,69.28213762557715,1979,10
1979-10-08,69.25151289531355,1979,10
1979-10-09,69.27533832497943,1979,10
1979-10-10,69.31108282842304,1979,10
1979-10-11,69.25176371421757,1979,10
1979-10-12,69.233151392438,1979,10
1979-10-13,69.26056428207744,1979,10
1979-10-14,69.03674650131916,1979,10
1979-10-15,68.96736550163646,1979,10
1979-10-16,68.87918549155755,1979,10
1979-10-17,68.76830342514072,1979,10
1979-10-18,68.69218841534443,1979,10
1979-10-19,68.67249637133524,1979,10
1979-10-20,68.71804920015752,1979,10
1979-10-21,68.76105229686118,1979,10
1979-10-22,68.68980502657338,1979,10
1979-10-23,68.69997364608287,1979,10
1979-10-24,68.67451408828066,1979,10
1979-10-25,68.74080129156746,1979,10
1979-10-26,68.6625519397613,1979,10
1979-10-27,68.68279862394215,1979,10
1979-10-28,68.62984511206365,1979,10
1979-10-29,68.68400307687862,1979,10
1979-10-30,68.67923937560663,1979,10
1979-10-31,68.53897401087292,1979,10
1979-11-01,68.44070485753757,1979,11
1979-11-02,68.33579069554193,1979,11
1979-11-03,68.44700398363368,1979,11
1979-11-04,68.42632725793759,1979,11
1979-11-05,68.43367380172498,1979,11
1979-11-06,68.362113532799,1979,11
1979-11-07,68.09483135783023,1979,11
1979-11-08,68.12658690994269,1979,11
1979-11-09,68.0298315447431,1979,11
1979-11-10,67.75548265726414,1979,11
1979-11-11,67.61260197113528,1979,11
1979-11-12,67.64082099187203,1979,11
1979-11-13,67.72046157992033,1979,11
1979-11-14,67.71793181447705,1979,11
1979-11-15,67.995584934889,1979,11
1979-11-16,68.17750670892067,1979,11
1979-11-17,68.19280704289045,1979,11
1979-11-18,68.22633371820879,1979,11
1979-11-19,68.12580469838859,1979,11
1979-11-20,68.02506628018168,1979,11
1979-11-21,68.04068177775149,1979,11
1979-11-22,67.99717670431393,1979,11
1979-11-23,68.0666788626926,1979,11
1979-11-24,68.18082006025507,1979,11
1979-11-25,68.37538498155281,1979,11
1979-11-26,68.0291372589678,1979,11
1979-11-27,68.21051966072235,1979,11
1979-11-28,68.16833538171952,1979,11
1979-11-29,68.08810101045016,1979,11
1979-11-30,67.68049889474736,1979,11
1979-12-01,67.24224017526048,1979,12
1979-12-02,67.07572524814994,1979,12
1979-12-03,66.88704864129039,1979,12
1979-12-04,66.72081477785419,1979,12
1979-12-05,66.8778442492049,1979,12
1979-12-06,66.9375805111495,1979,12
1979-12-07,66.86344732218717,1979,12
1979-12-08,66.6544453175376,1979,12
1979-12-09,66.37937175564835,1979,12
1979-12-10,66.22855116980064,1979,12
1979-12-11,66.23787282694086,1979,12
1979-12-12,66.27729418336864,1979,12
1979-12-13,66.23595440296037,1979,12
1979-12-14,66.22802698621292,1979,12
1979-12-15,66.4552124425009,1979,12
1979-12-16,66.33771901382157,1979,12
1979-12-17,66.1907879543045,1979,12
1979-12-18,66.13206125083086,1979,12
1979-12-19,66.15984013222338,1979,12
1979-12-20,66.11786371035814,1979,12
1979-12-21,66.01856678988229,1979,12
1979-12-22,66.04903732550817,1979,12
1979-12-23,65.88366823814128,1979,12
1979-12-24,65.84775202323588,1979,12
1979-12-25,65.90777233352591,1979,12
1979-12-26,65.82958417069005,1979,12
1979-12-27,65.80680212549234,1979,12
1979-12-28,65.79523381970927,1979,12
1979-12-29,66.12711754063062,1979,12
1979-12-30,66.06463347696001,1979,12
1979-12-31,66.04376978333708,1979,12
1980-01-01,66.18166833478703,1980,1
1980-01-02,65.90134982148433,1980,1
1980-01-03,65.69925682123684,1980,1
1980-01-04,65.46365462039117,1980,1
1980-01-05,65.36873074033544,1980,1
1980-01-06,65.38801115139879,1980,1
1980-01-07,65.1483497515214,1980,1
1980-01-08,65.19016693751097,1980,1
1980-01-09,65.25124067612697,1980,1
1980-01-10,65.21976373508218,1980,1
1980-01-11,65.17249208029334,1980,1
1980-01-12,65.46740154124574,1980,1
1980-01-13,65.48796064292408,1980,1
1980-01-14,65.42505986984929,1980,1
1980-01-15,65.49425290046796,1980,1
1980-01-16,65.74811597165773,1980,1
1980-01-17,65.84795561401522,1980,1
1980-01-18,65.86703345480099,1980,1
1980-01-19,66.05663272808005,1980,1
1980-01-20,66.12413204113713,1980,1
1980-01-21,65.90751925699446,1980,1
1980-01-22,65.81529963314094,1980,1
1980-01-23,65.6754418058633,1980,1
1980-01-24,65.52158934357725,1980,1
1980-01-25,65.55378948841314,1980,1
1980-01-26,65.89865413129885,1980,1
1980-01-27,66.22589622666881,1980,1
1980-01-28,66.16368464927938,1980,1
1980-01-29,65.73556457711385,1980,1
1980-01-30,65.16296103472986,1980,1
1980-01-31,65.10259887390305,1980,1
1980-02-01,65.37715347072455,1980,2
1980-02-02,66.0697740518787,1980,2
1980-02-03,66.33326125993239,1980,2
1980-02-04,66.44350325696269,1980,2
1980-02-05,65.87098324914554,1980,2
1980-02-06,65.42383259199359,1980,2
1980-02-07,65.11771556136232,1980,2
1980-02-08,65.31291068280316,1980,2
1980-02-09,65.5528495403745,1980,2
1980-02-10,65.93554179738936,1980,2
1980-02-11,65.83810649128274,1980,2
1980-02-12,65.94952059615385,1980,2
1980-02-13,66.19724821088928,1980,2
1980-02-14,66.62287683093477,1980,2
1980-02-15,66.83084630713459,1980,2
1980-02-16,66.7134307511914,1980,2
1980-02-17,66.677842015925,1980,2
1980-02-18,66.57804364970468,1980,2
1980-02-19,66.72148307752522,1980,2
1980-02-20,67.01270878678503,1980,2
1980-02-21,67.1506672471423,1980,2
1980-02-22,67.39306711079917,1980,2
1980-02-23,67.4988018948584,1980,2
1980-02-24,67.45172321021872,1980,2
1980-02-25,67.0896035145557,1980,2
1980-02-26,67.00151136119759,1980,2
1980-02-27,67.26851580628576,1980,2
1980-02-28,67.73182687834273,1980,2
1980-02-29,67.66934034077568,1980,2
1980-03-01,67.31152612320071,1980,3
1980-03-02,67.13636855325687,1980,3
1980-03-03,67.12651390791513,1980,3
1980-03-04,67.49806924438747,1980,3
1980-03-05,67.67686484730098,1980,3
1980-03-06,67.76937954908551,1980,3
1980-03-07,67.29990687154555,1980,3
1980-03-08,67.45051143617641,1980,3
1980-03-09,66.98266730741959,1980,3
1980-03-10,66.86372979864446,1980,3
1980-03-11,67.11493687210388,1980,3
1980-03-12,67.29099525195295,1980,3
1980-03-13,67.1858360968544,1980,3
1980-03-14,67.31091043362608,1980,3
1980-03-15,67.46481075619732,1980,3
1980-03-16,67.89878252012889,1980,3
1980-03-17,68.02073626021016,1980,3
1980-03-18,68.11931790133927,1980,3
1980-03-19,67.99325964498739,1980,3
1980-03-20,68.09797515959622,1980,3
1980-03-21,68.40630716987494,1980,3
1980-03-22,68.58288486882998,1980,3
1980-03-23,68.6256776273064,1980,3
1980-03-24,68.7482619637705,1980,3
1980-03-25,68.77664162465798,1980,3
1980-03-26,68.81929313962178,1980,3
1980-03-27,68.48144044376518,1980,3
1980-03-28,68.66126026761665,1980,3
1980-03-29,68.93859587146602,1980,3
1980-03-30,68.8138197522006,1980,3
1980-03-31,68.53187298777577,1980,3
1980-04-01,68.75290403444016,1980,4
1980-04-02,68.83155071000256,1980,4
1980-04-03,68.84965711247935,1980,4
1980-04-04,68.91384249085165,1980,4
1980-04-05,68.95698915029202,1980,4
1980-04-06,69.18840420800417,1980,4
1980-04-07,69.1729932213629,1980,4
1980-04-08,69.55280142817895,1980,4
1980-04-09,69.70305437291282,1980,4
1980-04-10,69.65379878538967,1980,4
1980-04-11,69.75515884394417,1980,4
1980-04-12,69.8458909905038,1980,4
1980-04-13,69.82566594949702,1980,4
1980-04-14,69.6911389198009,1980,4
1980-04-15,69.80565240599121,1980,4
1980-04-16,69.81063242271671,1980,4
1980-04-17,69.72400251978421,1980,4
1980-04-18,69.9427378365104,1980,4
1980-04-19,70.19158718932822,1980,4
1980-04-20,70.43572748168008,1980,4
1980-04-21,70.36730728079127,1980,4
1980-04-22,70.70438033617042,1980,4
1980-04-23,70.82476841538326,1980,4
1980-04-24,70.109446562263,1980,4
1980-04-25,70.12321513968604,1980,4
1980-04-26,70.22442989804014,1980,4
1980-04-27,70.39378557604057,1980,4
1980-04-28,70.41324562783794,1980,4
1980-04-29,70.35533559048433,1980,4
1980-04-30,70.40311122466943,1980,4
1980-05-01,70.52735969304392,1980,5
1980-05-02,70.56320713990617,1980,5
1980-05-03,70.63904684883646,1980,5
1980-05-04,70.83318694548323,1980,5
1980-05-05,70.78529903314171,1980,5
1980-05-06,70.68513473098929,1980,5
1980-05-07,70.9088816333857,1980,5
1980-05-08,70.77973560900367,1980,5
1980-05-09,70.4411237220694,1980,5
1980-05-10,70.47779714049649,1980,5
1980-05-11,70.41247676900457,1980,5
1980-05-12,70.62458287085533,1980,5
1980-05-13,70.59836854966736,1980,5
1980-05-14,70.69011999787615,1980,5
1980-05-15,70.83401328621332,1980,5
1980-05-16,70.72528100489933,1980,5
1980-05-17,70.62457194564573,1980,5
1980-05-18,70.89815535297207,1980,5
1980-05-19,70.95565162028771,1980,5
1980-05-20,70.87041431490404,1980,5
1980-05-21,70.75558300597733,1980,5
1980-05-22,70.70492710597661,1980,5
1980-05-23,70.64012600420457,1980,5
1980-05-24,70.76973621589202,1980,5
1980-05-25,71.03176331664643,1980,5
1980-05-26,70.95467563632616,1980,5
1980-05-27,70.89943423029077,1980,5
1980-05-28,70.94833561552736,1980,5
1980-05-29,70.55970074568741,1980,5
1980-05-30,70.81282018704994,1980,5
1980-05-31,70.94691876946844,1980,5
1980-06-01,71.00429302422704,1980,6
1980-06-02,70.85014365919919,1980,6
1980-06-03,70.43712429151363,1980,6
1980-06-04,70.4305273726231,1980,6
1980-06-05,70.59036415704767,1980,6
1980-06-06,70.77465100811321,1980,6
1980-06-07,70.68587619079773,1980,6
1980-06-08,70.61641190246299,1980,6
1980-06-09,70.678942462642,1980,6
1980-06-10,70.87078201412456,1980,6
1980-06-11,71.02818170274682,1980,6
1980-06-12,70.99115846098354,1980,6
1980-06-13,70.6246038173104,1980,6
1980-06-14,70.96564205546106,1980,6
1980-06-15,70.53355073172857,1980,6
1980-06-16,70.69772910140642,1980,6
1980-06-17,70.79999493549599,1980,6
1980-06-18,70.9299742888806,1980,6
1980-06-19,70.9410738896752,1980,6
1980-06-20,70.88876327289455,1980,6
1980-06-21,70.68899102282181,1980,6
1980-06-22,70.6041411289668,1980,6
1980-06-23,70.71796455889012,1980,6
1980-06-24,70.77950862062893,1980,6
1980-06-25,70.68756490756127,1980,6
1980-06-26,70.61457963842756,1980,6
1980-06-27,70.52972731375085,1980,6
1980-06-28,70.53794153637669,1980,6
1980-06-29,70.69301056291188,1980,6
1980-06-30,70.8280253042593,1980,6
1980-07-01,70.71960632412247,1980,7
1980-07-02,70.62522274833152,1980,7
1980-07-03,70.62219497427417,1980,7
1980-07-04,70.63431180037661,1980,7
1980-07-05,70.67269254721886,1980,7
1980-07-06,70.61534423255353,1980,7
1980-07-07,70.408667852517,1980,7
1980-07-08,70.45788819763517,1980,7
1980-07-09,70.56726587872201,1980,7
1980-07-10,70.60033109269186,1980,7
1980-07-11,70.60198381199531,1980,7
1980-07-12,70.59301842050033,1980,7
1980-07-13,70.5713579286038,1980,7
1980-07-14,70.52536763204621,1980,7
1980-07-15,70.42378676757394,1980,7
1980-07-16,70.53432675325728,1980,7
1980-07-17,70.46868127739003,1980,7
1980-07-18,70.588792828301,1980,7
1980-07-19,70.58599077999615,1980,7
1980-07-20,70.51348827176894,1980,7
1980-07-21,70.5131605219237,1980,7
1980-07-22,70.45715922979333,1980,7
1980-07-23,70.49578606446826,1980,7
1980-07-24,70.60190185745199,1980,7
1980-07-25,70.59934393080906,1980,7
1980-07-26,70.43320680336429,1980,7
1980-07-27,70.3187648646167,1980,7
1980-07-28,70.35619077337834,1980,7
1980-07-29,70.44256799460219,1980,7
1980-07-30,70.43731766331723,1980,7
1980-07-31,70.44771117541673,1980,7
1980-08-01,70.44147773523197,1980,8
1980-08-02,70.43909992467543,1980,8
1980-08-03,70.43637561171963,1980,8
1980-08-04,70.43039047457816,1980,8
1980-08-05,70.54996198358266,1980,8
1980-08-06,70.4142465378615,1980,8
1980-08-07,70.27440686399615,1980,8
1980-08-08,70.25602520209998,1980,8
1980-08-09,70.30776793237453,1980,8
1980-08-10,70.36746626596562,1980,8
1980-08-11,70.31577477698325,1980,8
1980-08-12,70.24815164904275,1980,8
1980-08-13,70.33592057108284,1980,8
1980-08-14,70.40800492550822,1980,8
1980-08-15,70.4428280975938,1980,8
1980-08-16,70.42001648716385,1980,8
1980-08-17,70.33880687121412,1980,8
1980-08-18,70.32629608447448,1980,8
1980-08-19,70.24286383868362,1980,8
1980-08-20,70.32509946771916,1980,8
1980-08-21,70.39003142946264,1980,8
1980-08-22,70.45806763964474,1980,8
1980-08-23,70.39789934734705,1980,8
1980-08-24,70.29489632944832,1980,8
1980-08-25,70.31005326401473,1980,8
1980-08-26,70.3583810053703,1980,8
1980-08-27,70.20764313884347,1980,8
1980-08-28,70.24993736528421,1980,8
1980-08-29,70.21815479208156,1980,8
1980-08-30,70.35952299844642,1980,8
1980-08-31,70.40221535381761,1980,8
1980-09-01,70.40432637414668,1980,9
1980-09-02,70.29274002239677,1980,9
1980-09-03,70.11049666506322,1980,9
1980-09-04,70.07244695880296,1980,9
1980-09-05,70.05259815774768,1980,9
1980-09-06,70.32280207149742,1980,9
1980-09-07,70.02306104180867,1980,9
1980-09-08,70.08197963960482,1980,9
1980-09-09,70.21205078786774,1980,9
1980-09-10,70.19819279871896,1980,9
1980-09-11,70.20307600045336,1980,9
1980-09-12,70.2017165188363,1980,9
1980-09-13,70.0815487742212,1980,9
1980-09-14,70.01411543334547,1980,9
1980-09-15,70.056637721812,1980,9
1980-09-16,70.09114108144281,1980,9
1980-09-17,70.03798000686673,1980,9
1980-09-18,70.07874032852142,1980,9
1980-09-19,70.06935391085142,1980,9
1980-09-20,69.96127666825394,1980,9
1980-09-21,69.88615813341094,1980,9
1980-09-22,69.78973908643329,1980,9
1980-09-23,69.90864440152664,1980,9
1980-09-24,69.99056051204317,1980,9
1980-09-25,69.92767095857006,1980,9
1980-09-26,69.84960056972992,1980,9
1980-09-27,69.82437316251814,1980,9
1980-09-28,69.82517929700693,1980,9
1980-09-29,69.74972662583554,1980,9
1980-09-30,69.66153052574745,1980,9
1980-10-01,69.68291701580841,1980,10
1980-10-02,69.55742360915609,1980,10
1980-10-03,69.49376239200153,1980,10
1980-10-04,69.4301582221177,1980,10
1980-10-05,69.38702105239814,1980,10
1980-10-06,69.36487959127425,1980,10
1980-10-07,69.35784907168816,1980,10
1980-10-08,69.48780587820674,1980,10
1980-10-09,69.65723219969522,1980,10
1980-10-10,69.42403719961315,1980,10
1980-10-11,69.35649221612337,1980,10
1980-10-12,69.2016610403904,1980,10
1980-10-13,69.17661638918707,1980,10
1980-10-14,69.14545549912474,1980,10
1980-10-15,69.09834330025994,1980,10
1980-10-16,68.9591879189558,1980,10
1980-10-17,68.98432765328785,1980,10
1980-10-18,69.0443063862699,1980,10
1980-10-19,69.05549341524295,1980,10
1980-10-20,68.89830014017271,1980,10
1980-10-21,68.73661933005545,1980,10
1980-10-22,68.55196395166192,1980,10
1980-10-23,68.404471410529,1980,10
1980-10-24,68.42300193429297,1980,10
1980-10-25,68.40566273355,1980,10
1980-10-26,68.3646822516445,1980,10
1980-10-27,68.26374702410575,1980,10
1980-10-28,68.14771453860256,1980,10
1980-10-29,68.06317692136597,1980,10
1980-10-30,68.08971584968354,1980,10
1980-10-31,68.36631489337896,1980,10
1980-11-01,68.00045187730748,1980,11
1980-11-02,67.90155856789367,1980,11
1980-11-03,67.6832819009282,1980,11
1980-11-04,67.73615995232905,1980,11
1980-11-05,67.67659775989507,1980,11
1980-11-06,67.5481702525705,1980,11
1980-11-07,67.40846793241693,1980,11
1980-11-08,67.0919284903158,1980,11
1980-11-09,66.91555413312362,1980,11
1980-11-10,66.97946370853646,1980,11
1980-11-11,67.2050856139304,1980,11
1980-11-12,67.40208594341738,1980,11
1980-11-13,67.45540233128483,1980,11
1980-11-14,67.45071891630053,1980,11
1980-11-15,67.5240974090948,1980,11
1980-11-16,67.65826194943692,1980,11
1980-11-17,67.49830661562869,1980,11
1980-11-18,67.47587043774587,1980,11
1980-11-19,67.56101971492856,1980,11
1980-11-20,67.29574608207143,1980,11
1980-11-21,67.34573429446425,1980,11
1980-11-22,67.23852291276381,1980,11
1980-11-23,67.05955474485849,1980,11
1980-11-24,66.74605421024438,1980,11
1980-11-25,66.66947640023886,1980,11
1980-11-26,66.6622448732145,1980,11
1980-11-27,66.82745609148459,1980,11
1980-11-28,68.15590475123744,1980,11
1980-11-29,66.60702193538467,1980,11
1980-11-30,66.59700761055,1980,11
1980-12-01,66.37055000070553,1980,12
1980-12-02,66.39305395808164,1980,12
1980-12-03,66.29510084404687,1980,12
1980-12-04,66.25719569795389,1980,12
1980-12-05,66.2897533328691,1980,12
1980-12-06,66.15902114907232,1980,12
1980-12-07,65.95100866838803,1980,12
1980-12-08,65.7174263741385,1980,12
1980-12-09,65.73047259668685,1980,12
1980-12-10,65.93555354366265,1980,12
1980-12-11,65.97907584212133,1980,12
1980-12-12,65.88105490898744,1980,12
1980-12-13,65.85557651573181,1980,12
1980-12-14,65.63751007085219,1980,12
1980-12-15,65.34505621273509,1980,12
1980-12-16,65.27888242177289,1980,12
1980-12-17,65.27936814504294,1980,12
1980-12-18,65.21475412168749,1980,12
1980-12-19,65.26961666671686,1980,12
1980-12-20,65.38384995332825,1980,12
1980-12-21,65.66787310398855,1980,12
1980-12-22,66.29859966304186,1980,12
1980-12-23,66.59812182668799,1980,12
1980-12-24,66.62335087404502,1980,12
1980-12-25,66.59631088483181,1980,12
1980-12-26,66.25060386075631,1980,12
1980-12-27,66.31673355320999,1980,12
1980-12-28,66.28698982780507,1980,12
1980-12-29,66.23279368084374,1980,12
1980-12-30,66.08914499411324,1980,12
1980-12-31,65.95403516242726,1980,12
1981-01-01,65.931927373865,1981,1
1981-01-02,65.7744806321119,1981,1
1981-01-03,66.02780484375009,1981,1
1981-01-04,66.20020401366553,1981,1
