Date,IndiaAreaWeighted_tmax_C,Year,Month
1978-06-09,75.55777924609788,1978,6
1978-06-10,75.0963228478775,1978,6
1978-06-11,74.57384860458329,1978,6
1978-06-12,74.4742909772783,1978,6
1978-06-13,74.61680351527717,1978,6
1978-06-14,74.990742751735,1978,6
1978-06-15,74.51223721264614,1978,6
1978-06-16,74.36806933636177,1978,6
1978-06-17,74.50370018890581,1978,6
1978-06-18,74.19105311116462,1978,6
1978-06-19,74.29999596772006,1978,6
1978-06-20,74.3093111655076,1978,6
1978-06-21,73.92519428274682,1978,6
1978-06-22,73.61528028552416,1978,6
1978-06-23,73.64948838892496,1978,6
1978-06-24,73.61342839594332,1978,6
1978-06-25,73.59523449151945,1978,6
1978-06-26,73.44905246655811,1978,6
1978-06-27,73.42457611016849,1978,6
1978-06-28,73.45581025132675,1978,6
1978-06-29,73.59811711185276,1978,6
1978-06-30,73.51021392302178,1978,6
1978-07-01,73.16593907083313,1978,7
1978-07-02,73.11923501361396,1978,7
1978-07-03,73.24202032385409,1978,7
1978-07-04,73.38018453453734,1978,7
1978-07-05,73.47553910011985,1978,7
1978-07-06,73.26062419169092,1978,7
1978-07-07,73.197797848078,1978,7
1978-07-08,73.27923119400135,1978,7
1978-07-09,73.29474816237038,1978,7
1978-07-10,73.06147236515883,1978,7
1978-07-11,73.27166222905745,1978,7
1978-07-12,73.33625501222735,1978,7
1978-07-13,73.22147277698818,1978,7
1978-07-14,73.23677507547612,1978,7
1978-07-15,73.43007497587541,1978,7
1978-07-16,73.47722186257644,1978,7
1978-07-17,73.27082182142853,1978,7
1978-07-18,72.87810614705863,1978,7
1978-07-19,73.01385662852992,1978,7
1978-07-20,73.1997588774592,1978,7
1978-07-21,73.2512373113883,1978,7
1978-07-22,73.14277101832207,1978,7
1978-07-23,73.39926042328946,1978,7
1978-07-24,73.23055340405328,1978,7
1978-07-25,73.17483625086773,1978,7
1978-07-26,73.06950398910179,1978,7
1978-07-27,73.27059498429257,1978,7
1978-07-28,73.2012003945915,1978,7
1978-07-29,73.1936316904644,1978,7
1978-07-30,73.11090713085045,1978,7
1978-07-31,73.15787006956413,1978,7
1978-08-01,73.11374737892481,1978,8
1978-08-02,73.17948549917274,1978,8
1978-08-03,73.04895380305042,1978,8
1978-08-04,72.96282921791322,1978,8
1978-08-05,72.99320557097815,1978,8
1978-08-06,72.85873477007891,1978,8
1978-08-07,73.19105010625879,1978,8
1978-08-08,73.28097861539536,1978,8
1978-08-09,73.21248666119675,1978,8
1978-08-10,72.85652805966583,1978,8
1978-08-11,72.82445021037724,1978,8
1978-08-12,72.65382579502845,1978,8
1978-08-13,72.81839981901079,1978,8
1978-08-14,73.02670194555,1978,8
1978-08-15,73.12196843794315,1978,8
1978-08-16,73.03021119228053,1978,8
1978-08-17,72.9841153955216,1978,8
1978-08-18,73.1513939113804,1978,8
1978-08-19,73.1165896111092,1978,8
1978-08-20,73.03412866049366,1978,8
1978-08-21,73.11476197192938,1978,8
1978-08-22,73.09507479707756,1978,8
1978-08-23,73.24983731969773,1978,8
1978-08-24,73.14024314443115,1978,8
1978-08-25,73.09373413752493,1978,8
1978-08-26,73.1610856316171,1978,8
1978-08-27,73.36919349326763,1978,8
1978-08-28,73.38226762627932,1978,8
1978-08-29,73.14625248523137,1978,8
1978-08-30,73.31135835763563,1978,8
1978-08-31,73.26670076294052,1978,8
1978-09-01,72.96949436854416,1978,9
1978-09-02,72.90062665003707,1978,9
1978-09-03,72.92597951844162,1978,9
1978-09-04,72.94246202445085,1978,9
1978-09-05,73.07577163709982,1978,9
1978-09-06,73.13319146001488,1978,9
1978-09-07,73.14838135033256,1978,9
1978-09-08,73.25916988016972,1978,9
1978-09-09,73.40054004988832,1978,9
1978-09-10,73.48959509093041,1978,9
1978-09-11,73.36840835579527,1978,9
1978-09-12,73.39969831434315,1978,9
1978-09-13,73.4529558815373,1978,9
1978-09-14,73.33217826189255,1978,9
1978-09-15,73.15447851199363,1978,9
1978-09-16,73.3778338386917,1978,9
1978-09-17,73.31573285910409,1978,9
1978-09-18,73.51055882744825,1978,9
1978-09-19,73.5217547028712,1978,9
1978-09-20,73.40523451675986,1978,9
1978-09-21,73.4838203585037,1978,9
1978-09-22,73.47952946284144,1978,9
1978-09-23,73.45124504833636,1978,9
1978-09-24,73.47083575510592,1978,9
1978-09-25,73.57267525242479,1978,9
1978-09-26,73.52224498468198,1978,9
1978-09-27,73.3798876327887,1978,9
1978-09-28,73.3275245933996,1978,9
1978-09-29,73.12573442528989,1978,9
1978-09-30,73.10215664051903,1978,9
1978-10-01,73.09616502703722,1978,10
1978-10-02,73.22044826711371,1978,10
1978-10-03,73.41293561818364,1978,10
1978-10-04,73.4526405888663,1978,10
1978-10-05,73.42390990094553,1978,10
1978-10-06,73.50458059162837,1978,10
1978-10-07,73.58981442777431,1978,10
1978-10-08,73.75242286341455,1978,10
1978-10-09,73.84430067880409,1978,10
1978-10-10,73.79031852770558,1978,10
1978-10-11,73.77752406935564,1978,10
1978-10-12,73.80607658271819,1978,10
1978-10-13,73.76622800249781,1978,10
1978-10-14,73.7403814411147,1978,10
1978-10-15,73.73347418469261,1978,10
1978-10-16,73.69494288255058,1978,10
1978-10-17,73.63101037652658,1978,10
1978-10-18,73.59850559256495,1978,10
1978-10-19,73.53034506937414,1978,10
1978-10-20,73.42205949034864,1978,10
1978-10-21,73.32450396892074,1978,10
1978-10-22,73.33662978668323,1978,10
1978-10-23,73.39753264059163,1978,10
1978-10-24,73.49129634078683,1978,10
1978-10-25,73.48026248579383,1978,10
1978-10-26,73.51657839709821,1978,10
1978-10-27,73.45486255326283,1978,10
1978-10-28,73.34861614784936,1978,10
1978-10-29,73.25551609592067,1978,10
1978-10-30,73.08127130579174,1978,10
1978-10-31,73.06238827562812,1978,10
1978-11-01,72.96667921092495,1978,11
1978-11-02,72.8370165562254,1978,11
1978-11-03,72.77734000902501,1978,11
1978-11-04,72.8284691766831,1978,11
1978-11-05,72.80784636599492,1978,11
1978-11-06,72.84085830957207,1978,11
1978-11-07,72.99200686491504,1978,11
1978-11-08,72.6433997327472,1978,11
1978-11-09,72.51790837152433,1978,11
1978-11-10,72.69076064947653,1978,11
1978-11-11,72.68926414705837,1978,11
1978-11-12,72.32370334610648,1978,11
1978-11-13,72.10622880397887,1978,11
1978-11-14,72.20907099237576,1978,11
1978-11-15,72.37853106166547,1978,11
1978-11-16,72.57165511942223,1978,11
1978-11-17,72.60780573085044,1978,11
1978-11-18,72.53897473161423,1978,11
1978-11-19,72.36601709819385,1978,11
1978-11-20,72.38050041301314,1978,11
1978-11-21,72.4135610985414,1978,11
1978-11-22,72.48428910515642,1978,11
1978-11-23,72.34467731552851,1978,11
1978-11-24,71.9839101401597,1978,11
1978-11-25,71.742089452368,1978,11
1978-11-26,71.59557180797512,1978,11
1978-11-27,71.3944715881241,1978,11
1978-11-28,71.22762985858452,1978,11
1978-11-29,71.04379810753596,1978,11
1978-11-30,70.87402033079367,1978,11
1978-12-01,70.89285505140577,1978,12
1978-12-02,70.67900279269858,1978,12
1978-12-03,70.56094299994099,1978,12
1978-12-04,70.67155928980549,1978,12
1978-12-05,70.90638989322198,1978,12
1978-12-06,71.07286110186412,1978,12
1978-12-07,71.14375694149764,1978,12
1978-12-08,71.29442298558975,1978,12
1978-12-09,71.40878938869578,1978,12
1978-12-10,71.53173132491987,1978,12
1978-12-11,71.4562077698909,1978,12
1978-12-12,71.5099000387963,1978,12
1978-12-13,71.41247065647366,1978,12
1978-12-14,71.46576408568184,1978,12
1978-12-15,71.41736577848661,1978,12
1978-12-16,71.41697144627341,1978,12
1978-12-17,71.4302835556236,1978,12
1978-12-18,71.4104724385397,1978,12
1978-12-19,71.45250384034411,1978,12
1978-12-20,71.33671851853657,1978,12
1978-12-21,71.22567130525047,1978,12
1978-12-22,71.08660660199136,1978,12
1978-12-23,71.08418571607513,1978,12
1978-12-24,71.14576770312503,1978,12
1978-12-25,71.0982917434885,1978,12
1978-12-26,71.00654298132258,1978,12
1978-12-27,70.83893854877584,1978,12
1978-12-28,70.82881547135705,1978,12
1978-12-29,70.70896393797035,1978,12
1978-12-30,70.85644268314861,1978,12
1978-12-31,71.00493112970527,1978,12
1979-01-01,71.1311051848175,1979,1
1979-01-02,71.23422370346374,1979,1
1979-01-03,71.14930045599598,1979,1
1979-01-04,71.18173077666478,1979,1
1979-01-05,71.14862483126805,1979,1
1979-01-06,71.07657640032703,1979,1
1979-01-07,71.07304332592271,1979,1
1979-01-08,70.97710204893531,1979,1
1979-01-09,71.25840800252634,1979,1
1979-01-10,71.39338955575874,1979,1
1979-01-11,71.41013707878255,1979,1
1979-01-12,71.53985223483144,1979,1
1979-01-13,71.47141461445001,1979,1
1979-01-14,71.33944318999497,1979,1
1979-01-15,71.08713689825733,1979,1
1979-01-16,70.86359587341893,1979,1
1979-01-17,70.50304852448784,1979,1
1979-01-18,70.65578090578381,1979,1
1979-01-19,70.68099950220231,1979,1
1979-01-20,70.53938745511715,1979,1
1979-01-21,70.52411648848224,1979,1
1979-01-22,70.70157211875761,1979,1
1979-01-23,70.6607798393543,1979,1
1979-01-24,70.94391019715286,1979,1
1979-01-25,71.32714619866151,1979,1
1979-01-26,71.57576164897725,1979,1
1979-01-27,71.53106829262654,1979,1
1979-01-28,71.39528151805585,1979,1
1979-01-29,71.16427251530519,1979,1
1979-01-30,70.6667955211613,1979,1
1979-01-31,70.5685819173234,1979,1
1979-02-01,70.71377446986546,1979,2
1979-02-02,70.3976988083184,1979,2
1979-02-03,70.39764236594779,1979,2
1979-02-04,70.57001913125426,1979,2
1979-02-05,70.82697169740197,1979,2
1979-02-06,71.14766176242864,1979,2
1979-02-07,71.11021302410695,1979,2
1979-02-08,70.64740461833928,1979,2
1979-02-09,70.74590301231522,1979,2
1979-02-10,71.13211284363656,1979,2
1979-02-11,71.36485718964354,1979,2
1979-02-12,71.66470647461045,1979,2
1979-02-13,71.72718336771658,1979,2
1979-02-14,71.84275104345903,1979,2
1979-02-15,71.87487056732857,1979,2
1979-02-16,71.34921980830424,1979,2
1979-02-17,71.22034932127515,1979,2
1979-02-18,71.94785310934495,1979,2
1979-02-19,72.27396142324883,1979,2
1979-02-20,71.59974900978584,1979,2
1979-02-21,71.32861423436654,1979,2
1979-02-22,71.32806559393153,1979,2
1979-02-23,71.4426604677612,1979,2
1979-02-24,71.74364255029178,1979,2
1979-02-25,71.74447302056619,1979,2
1979-02-26,71.62731100337264,1979,2
1979-02-27,71.92975955294024,1979,2
1979-02-28,71.84873415190148,1979,2
1979-03-01,72.07101713389041,1979,3
1979-03-02,72.01836636091512,1979,3
1979-03-03,72.22164301424299,1979,3
1979-03-04,72.2123503918745,1979,3
1979-03-05,72.41932529580255,1979,3
1979-03-06,72.63746074564997,1979,3
1979-03-07,72.53386359776617,1979,3
1979-03-08,72.17823318040266,1979,3
1979-03-09,71.79295640585708,1979,3
1979-03-10,71.31427952706773,1979,3
1979-03-11,71.6424961722886,1979,3
1979-03-12,72.24687676655445,1979,3
1979-03-13,72.72708720695076,1979,3
1979-03-14,72.85709455547925,1979,3
1979-03-15,73.17359113661261,1979,3
1979-03-16,73.23924571135373,1979,3
1979-03-17,73.3434936571258,1979,3
1979-03-18,73.0507017720835,1979,3
1979-03-19,73.14559994502129,1979,3
1979-03-20,73.43046268546956,1979,3
1979-03-21,73.608546989275,1979,3
1979-03-22,73.64838358558671,1979,3
1979-03-23,73.71065898856202,1979,3
1979-03-24,73.89732033031811,1979,3
1979-03-25,73.98147483415353,1979,3
1979-03-26,74.06897743616447,1979,3
1979-03-27,74.15908996376945,1979,3
1979-03-28,74.37032263584894,1979,3
1979-03-29,74.29355023068207,1979,3
1979-03-30,74.23439918341246,1979,3
1979-03-31,74.14487285142694,1979,3
1979-04-01,74.08363341301977,1979,4
1979-04-02,74.28795362448533,1979,4
1979-04-03,74.60322205027248,1979,4
1979-04-04,74.56936119829854,1979,4
1979-04-05,74.34778392117813,1979,4
1979-04-06,74.12883472591534,1979,4
1979-04-07,74.57539035848771,1979,4
1979-04-08,74.95681014436168,1979,4
1979-04-09,75.22276336517477,1979,4
1979-04-10,75.4229026039107,1979,4
1979-04-11,75.39963177239402,1979,4
1979-04-12,75.3737312556322,1979,4
1979-04-13,75.25964301771543,1979,4
1979-04-14,75.01474350765342,1979,4
1979-04-15,75.03301625836498,1979,4
1979-04-16,74.80890411206065,1979,4
1979-04-17,74.44144423798404,1979,4
1979-04-18,74.65595517253537,1979,4
1979-04-19,75.01265201759874,1979,4
1979-04-20,75.14571806483254,1979,4
1979-04-21,75.32391828799764,1979,4
1979-04-22,75.26307059807097,1979,4
1979-04-23,75.48076478006945,1979,4
1979-04-24,75.7476216367979,1979,4
1979-04-25,75.9765839920872,1979,4
1979-04-26,76.12882685077253,1979,4
1979-04-27,76.24856635904669,1979,4
1979-04-28,76.27499759730998,1979,4
1979-04-29,76.18754450362378,1979,4
1979-04-30,75.94113804391176,1979,4
1979-05-01,75.5675209891228,1979,5
1979-05-02,75.489837674834,1979,5
1979-05-03,75.39269238884665,1979,5
1979-05-04,75.34343903908038,1979,5
1979-05-05,75.37688452414201,1979,5
1979-05-06,75.63425916159854,1979,5
1979-05-07,75.83944164553833,1979,5
1979-05-08,75.9827489724528,1979,5
1979-05-09,75.89259463018715,1979,5
1979-05-10,75.82095763988424,1979,5
1979-05-11,75.75131014574843,1979,5
1979-05-12,75.60792470496563,1979,5
1979-05-13,75.15312535998557,1979,5
1979-05-14,74.98006990303094,1979,5
1979-05-15,74.56644863240916,1979,5
1979-05-16,74.29393947515257,1979,5
1979-05-17,74.80955090930705,1979,5
1979-05-18,75.22192826883307,1979,5
1979-05-19,75.7171003210217,1979,5
1979-05-20,75.94924416449658,1979,5
1979-05-21,75.5827708080449,1979,5
1979-05-22,75.2677253221771,1979,5
1979-05-23,75.05832689838857,1979,5
1979-05-24,75.08346715606307,1979,5
1979-05-25,75.41602450568945,1979,5
1979-05-26,75.30215578005017,1979,5
1979-05-27,75.01163241029344,1979,5
1979-05-28,75.0548388130235,1979,5
1979-05-29,75.05452463821125,1979,5
1979-05-30,75.07169488079327,1979,5
1979-05-31,75.49312759991585,1979,5
1979-06-01,75.68109956267527,1979,6
1979-06-02,75.48596421328233,1979,6
1979-06-03,75.87094347758101,1979,6
1979-06-04,76.07838025321243,1979,6
1979-06-05,76.41337946289136,1979,6
1979-06-06,76.6200539817591,1979,6
1979-06-07,76.6011452958238,1979,6
1979-06-08,76.34280317485597,1979,6
1979-06-09,76.25431961038683,1979,6
1979-06-10,76.09662680730558,1979,6
1979-06-11,75.80349297119598,1979,6
1979-06-12,75.88527530450267,1979,6
1979-06-13,75.1298049630549,1979,6
1979-06-14,74.98563067673732,1979,6
1979-06-15,75.07443438788039,1979,6
1979-06-16,75.24451450833061,1979,6
1979-06-17,75.50338244109135,1979,6
1979-06-18,75.69436541560603,1979,6
1979-06-19,75.66936083809313,1979,6
1979-06-20,75.54360399851178,1979,6
1979-06-21,75.35100878681607,1979,6
1979-06-22,74.8024590384583,1979,6
1979-06-23,74.48228046243617,1979,6
1979-06-24,74.49756186223917,1979,6
1979-06-25,74.1499651621773,1979,6
1979-06-26,74.01921831025845,1979,6
1979-06-27,74.16034981913903,1979,6
1979-06-28,74.44025151550913,1979,6
1979-06-29,74.53288190446263,1979,6
1979-06-30,74.18734585534445,1979,6
1979-07-01,73.72605900522463,1979,7
1979-07-02,73.83812862925477,1979,7
1979-07-03,73.98973191748698,1979,7
1979-07-04,74.3290705071813,1979,7
1979-07-05,74.46949946464507,1979,7
1979-07-06,74.62001134631709,1979,7
1979-07-07,74.81346788701704,1979,7
1979-07-08,74.87235983537306,1979,7
1979-07-09,74.57484047757995,1979,7
1979-07-10,74.19947533460173,1979,7
1979-07-11,73.96212945576852,1979,7
1979-07-12,73.74657134979853,1979,7
1979-07-13,73.5741596927652,1979,7
1979-07-14,73.17322666496499,1979,7
1979-07-15,73.18299056727554,1979,7
1979-07-16,73.3633864926731,1979,7
1979-07-17,73.52728112588737,1979,7
1979-07-18,73.52518675003448,1979,7
1979-07-19,73.52380633553179,1979,7
1979-07-20,73.5476724085629,1979,7
1979-07-21,73.43987903734835,1979,7
1979-07-22,73.55733858643504,1979,7
1979-07-23,73.67435214501558,1979,7
1979-07-24,73.69643312336157,1979,7
1979-07-25,73.51557225311272,1979,7
1979-07-26,73.61973871549145,1979,7
1979-07-27,73.9158897721151,1979,7
1979-07-28,74.00502410297787,1979,7
1979-07-29,73.62675627065771,1979,7
1979-07-30,73.44009774165261,1979,7
1979-07-31,73.62485490943216,1979,7
1979-08-01,73.8955849405461,1979,8
1979-08-02,73.81868452935717,1979,8
1979-08-03,73.37409645208572,1979,8
1979-08-04,73.260615852723,1979,8
1979-08-05,73.17696968030874,1979,8
1979-08-06,73.48386564313721,1979,8
1979-08-07,73.62237465690303,1979,8
1979-08-08,73.38825560249879,1979,8
1979-08-09,72.9599616006302,1979,8
1979-08-10,73.13750368846843,1979,8
1979-08-11,73.24161134356413,1979,8
1979-08-12,73.4484965703779,1979,8
1979-08-13,73.44844496520712,1979,8
1979-08-14,73.47267009994684,1979,8
1979-08-15,73.46533886240495,1979,8
1979-08-16,73.48454599864803,1979,8
1979-08-17,73.46413530092886,1979,8
1979-08-18,73.47750981015942,1979,8
1979-08-19,73.63299395795774,1979,8
1979-08-20,73.57301957714424,1979,8
1979-08-21,73.3959088221344,1979,8
1979-08-22,73.46942633771081,1979,8
1979-08-23,73.53277207031621,1979,8
1979-08-24,73.591638255757,1979,8
1979-08-25,73.81333132994139,1979,8
1979-08-26,73.89433267887115,1979,8
1979-08-27,73.79519686492836,1979,8
1979-08-28,73.83449896868346,1979,8
1979-08-29,73.94367199812966,1979,8
1979-08-30,73.86010724443908,1979,8
1979-08-31,74.05800246490396,1979,8
1979-09-01,74.3419664133976,1979,9
1979-09-02,74.2948690608996,1979,9
1979-09-03,73.83273701299443,1979,9
1979-09-04,73.82719349628302,1979,9
1979-09-05,73.66317885267482,1979,9
1979-09-06,73.51107699216458,1979,9
1979-09-07,73.76482793542938,1979,9
1979-09-08,73.88851863408578,1979,9
1979-09-09,73.87296015973175,1979,9
1979-09-10,73.81869333211024,1979,9
1979-09-11,73.8541134435727,1979,9
1979-09-12,73.77355996490053,1979,9
1979-09-13,73.53689127432848,1979,9
1979-09-14,73.58200230735936,1979,9
1979-09-15,73.64761404511322,1979,9
1979-09-16,73.84725007193236,1979,9
1979-09-17,73.77911121761377,1979,9
1979-09-18,73.68189572620716,1979,9
1979-09-19,73.6924020873305,1979,9
1979-09-20,73.48820620614228,1979,9
1979-09-21,73.62949776060705,1979,9
1979-09-22,73.88555930878609,1979,9
1979-09-23,73.91409352405974,1979,9
1979-09-24,73.90677316563654,1979,9
1979-09-25,73.88490259773172,1979,9
1979-09-26,73.78873267243901,1979,9
1979-09-27,73.66223868177869,1979,9
1979-09-28,73.69256208977829,1979,9
1979-09-29,73.70803175949811,1979,9
1979-09-30,73.71474372216947,1979,9
1979-10-01,73.74155278778566,1979,10
1979-10-02,73.7406768600405,1979,10
1979-10-03,73.73162962986125,1979,10
1979-10-04,73.8211660540441,1979,10
1979-10-05,73.80972105133078,1979,10
1979-10-06,73.80976775741482,1979,10
1979-10-07,73.78702419329687,1979,10
1979-10-08,73.91319434945193,1979,10
1979-10-09,73.91271887235393,1979,10
1979-10-10,73.91993093050624,1979,10
1979-10-11,73.77692804174244,1979,10
1979-10-12,73.72755852135539,1979,10
1979-10-13,73.7946942437625,1979,10
1979-10-14,73.5185004088541,1979,10
1979-10-15,73.63762694350235,1979,10
1979-10-16,73.77547301180299,1979,10
1979-10-17,73.86930111845733,1979,10
1979-10-18,73.85432554681623,1979,10
1979-10-19,73.88113081052546,1979,10
1979-10-20,73.89923441066053,1979,10
1979-10-21,73.82481393982343,1979,10
1979-10-22,73.6600541190598,1979,10
1979-10-23,73.24238989157695,1979,10
1979-10-24,73.09338803993758,1979,10
1979-10-25,73.2975776571889,1979,10
1979-10-26,73.47852258597426,1979,10
1979-10-27,73.49200934940603,1979,10
1979-10-28,73.31920460730531,1979,10
1979-10-29,73.29198587164348,1979,10
1979-10-30,73.45719496269118,1979,10
1979-10-31,73.56704164963845,1979,10
1979-11-01,73.5624990103344,1979,11
1979-11-02,73.47024395366526,1979,11
1979-11-03,73.38634806650921,1979,11
1979-11-04,73.40727194403154,1979,11
1979-11-05,73.25564236652345,1979,11
1979-11-06,73.23888051841911,1979,11
1979-11-07,73.25280199206566,1979,11
1979-11-08,73.16648317522427,1979,11
1979-11-09,73.03716582778624,1979,11
1979-11-10,72.77690256349683,1979,11
1979-11-11,72.85954936625886,1979,11
1979-11-12,72.77700411390009,1979,11
1979-11-13,72.64270936949139,1979,11
1979-11-14,72.65981235721422,1979,11
1979-11-15,72.71528680096363,1979,11
1979-11-16,72.3074588561269,1979,11
1979-11-17,72.15696274455317,1979,11
1979-11-18,72.03778293330137,1979,11
1979-11-19,72.13797649237611,1979,11
1979-11-20,72.35919971772203,1979,11
1979-11-21,72.34666976587079,1979,11
1979-11-22,71.91646475467658,1979,11
1979-11-23,71.95340783260156,1979,11
1979-11-24,72.0616982698309,1979,11
1979-11-25,72.44367648931514,1979,11
1979-11-26,71.8728254695131,1979,11
1979-11-27,71.92962742818052,1979,11
1979-11-28,71.75295310636504,1979,11
1979-11-29,71.50676159869246,1979,11
1979-11-30,71.21371599200923,1979,11
1979-12-01,71.20144706300572,1979,12
1979-12-02,71.30095849754294,1979,12
1979-12-03,71.495640718956,1979,12
1979-12-04,71.58799911505702,1979,12
1979-12-05,71.61793238118213,1979,12
1979-12-06,71.54069790085387,1979,12
1979-12-07,71.48022372499531,1979,12
1979-12-08,71.36588307648313,1979,12
1979-12-09,71.36125001928798,1979,12
1979-12-10,71.41405742515248,1979,12
1979-12-11,71.42164255236469,1979,12
1979-12-12,71.42045817638589,1979,12
1979-12-13,71.44637274791816,1979,12
1979-12-14,71.42509965648156,1979,12
1979-12-15,71.27248868606739,1979,12
1979-12-16,71.06548592623174,1979,12
1979-12-17,70.94855179384692,1979,12
1979-12-18,70.87680103208982,1979,12
1979-12-19,70.964651412028,1979,12
1979-12-20,70.91987880485917,1979,12
1979-12-21,70.86562525521188,1979,12
1979-12-22,70.87011271676464,1979,12
1979-12-23,70.800006675483,1979,12
1979-12-24,70.92727909476986,1979,12
1979-12-25,70.93727114574496,1979,12
1979-12-26,71.0716081112172,1979,12
1979-12-27,71.16666407524423,1979,12
1979-12-28,71.24704138189962,1979,12
1979-12-29,71.33885020023179,1979,12
1979-12-30,70.85952197102284,1979,12
1979-12-31,70.77227240894155,1979,12
1980-01-01,70.60362920375599,1980,1
1980-01-02,70.30900839699437,1980,1
1980-01-03,70.12690128108335,1980,1
1980-01-04,70.08001324176882,1980,1
1980-01-05,70.11873434302635,1980,1
1980-01-06,70.31720091183308,1980,1
1980-01-07,70.23555912348938,1980,1
1980-01-08,70.55417031245447,1980,1
1980-01-09,70.7325101905022,1980,1
1980-01-10,70.86064721935945,1980,1
1980-01-11,70.86674499358945,1980,1
1980-01-12,70.7692471236669,1980,1
1980-01-13,70.66993191088369,1980,1
1980-01-14,70.86263972011963,1980,1
1980-01-15,70.96958024490168,1980,1
1980-01-16,71.014452567407,1980,1
1980-01-17,71.1001294847008,1980,1
1980-01-18,71.21558404735859,1980,1
1980-01-19,71.36453365169929,1980,1
1980-01-20,71.63088061271148,1980,1
1980-01-21,71.31890999922962,1980,1
1980-01-22,71.30117824812517,1980,1
1980-01-23,71.26920782537651,1980,1
1980-01-24,71.15662491647792,1980,1
1980-01-25,71.23042372854432,1980,1
1980-01-26,71.47995684646267,1980,1
1980-01-27,71.5400739539379,1980,1
1980-01-28,71.39407996128602,1980,1
1980-01-29,71.18641871793689,1980,1
1980-01-30,70.91467332055883,1980,1
1980-01-31,71.04129895369805,1980,1
1980-02-01,71.3227669654985,1980,2
1980-02-02,71.52280660946026,1980,2
1980-02-03,70.99072555847232,1980,2
1980-02-04,71.18131077482427,1980,2
1980-02-05,70.87518114624854,1980,2
1980-02-06,70.74930040168258,1980,2
1980-02-07,70.69411825978241,1980,2
1980-02-08,70.92592807634598,1980,2
1980-02-09,71.29375774241906,1980,2
1980-02-10,71.67000281110649,1980,2
1980-02-11,71.54530844175622,1980,2
1980-02-12,71.66154295689891,1980,2
1980-02-13,71.94516713555741,1980,2
1980-02-14,72.2610074508709,1980,2
1980-02-15,72.17492779363027,1980,2
1980-02-16,71.75813144011835,1980,2
1980-02-17,72.04663742583247,1980,2
1980-02-18,72.00795173151273,1980,2
1980-02-19,72.20021089453904,1980,2
1980-02-20,72.27689129740163,1980,2
1980-02-21,72.53807797400958,1980,2
1980-02-22,72.9057186093164,1980,2
1980-02-23,73.06183306630983,1980,2
1980-02-24,73.10242142105271,1980,2
1980-02-25,72.90400622246102,1980,2
1980-02-26,73.0097165373263,1980,2
1980-02-27,73.10693293471016,1980,2
1980-02-28,73.26899141318796,1980,2
1980-02-29,73.02839446452722,1980,2
1980-03-01,72.59849748599724,1980,3
1980-03-02,72.34581526992193,1980,3
1980-03-03,72.24378814794326,1980,3
1980-03-04,72.47090624255209,1980,3
1980-03-05,72.63953627540756,1980,3
1980-03-06,72.71070567679443,1980,3
1980-03-07,72.38295586510607,1980,3
1980-03-08,72.30122574941205,1980,3
1980-03-09,71.89006347277102,1980,3
1980-03-10,72.11950863694888,1980,3
1980-03-11,72.34035581086866,1980,3
1980-03-12,72.6568684331505,1980,3
1980-03-13,72.68449283814502,1980,3
1980-03-14,72.84345271315226,1980,3
1980-03-15,73.23103949090637,1980,3
1980-03-16,73.52577541571718,1980,3
1980-03-17,73.68461452007186,1980,3
1980-03-18,73.6118793313051,1980,3
1980-03-19,73.43398322152153,1980,3
1980-03-20,73.71107830062886,1980,3
1980-03-21,73.93771516526338,1980,3
1980-03-22,74.12110906167642,1980,3
1980-03-23,74.28235942117338,1980,3
1980-03-24,74.08606299858438,1980,3
1980-03-25,74.19346101848502,1980,3
1980-03-26,74.23067051757809,1980,3
1980-03-27,74.06584105722679,1980,3
1980-03-28,74.04618419734791,1980,3
1980-03-29,74.10784018085879,1980,3
1980-03-30,73.70652791045939,1980,3
1980-03-31,73.63877104830847,1980,3
1980-04-01,73.95040608556468,1980,4
1980-04-02,74.3549070015184,1980,4
1980-04-03,74.37750569826267,1980,4
1980-04-04,74.133688387851,1980,4
1980-04-05,74.28801057464597,1980,4
1980-04-06,74.72847517634887,1980,4
1980-04-07,74.84413502806039,1980,4
1980-04-08,75.0570638861199,1980,4
1980-04-09,75.26119139392046,1980,4
1980-04-10,75.29397152405116,1980,4
1980-04-11,75.38148136361335,1980,4
1980-04-12,75.21554511444343,1980,4
1980-04-13,75.1519487998204,1980,4
1980-04-14,75.2986132896485,1980,4
1980-04-15,75.39347201772668,1980,4
1980-04-16,75.47351588340138,1980,4
1980-04-17,75.41198249178471,1980,4
1980-04-18,75.47996948722708,1980,4
1980-04-19,75.48166059622484,1980,4
1980-04-20,75.80989920542855,1980,4
1980-04-21,75.86917638085936,1980,4
1980-04-22,75.87769329023594,1980,4
1980-04-23,76.1919522341784,1980,4
1980-04-24,75.55365664445185,1980,4
1980-04-25,75.77363243767458,1980,4
1980-04-26,75.91361581840924,1980,4
1980-04-27,75.8251895071521,1980,4
1980-04-28,75.67502424855232,1980,4
1980-04-29,75.78981729358969,1980,4
1980-04-30,75.8633023404997,1980,4
1980-05-01,75.91883914990608,1980,5
1980-05-02,75.87001228093247,1980,5
1980-05-03,76.02008290670453,1980,5
1980-05-04,76.00713476045401,1980,5
1980-05-05,75.87954535628347,1980,5
1980-05-06,75.98422504244522,1980,5
1980-05-07,75.9721974460797,1980,5
